id,segment,locale_style,user_message,ideal_bot_response,slots_json
JY07002,end_chat,light_sg,that’s it thanks bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07003,end_chat,medium_sg,all good already thanks all settled can or not,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07004,end_chat,light_sg,I’m done for now bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
JY07005,end_chat,light_sg,I’m done for now thanks,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07006,end_chat,standard,can close the chat already,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
JY07007,end_chat,standard,all good already for now bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07008,end_chat,medium_sg,all good already thanks bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
JY07009,end_chat,light_sg,can close the chat thank you bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07010,end_chat,medium_sg,that’s it bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07011,end_chat,standard,all good already thanks no more questions,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
JY07012,end_chat,medium_sg,all good already can you can close it,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07013,end_chat,standard,I’m done for now today you can close it,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07014,end_chat,medium_sg,I’m done for now thanks no more questions ah,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07015,end_chat,standard,that's all already no more questions,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07016,end_chat,medium_sg,nothing else today leh,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
JY07017,end_chat,medium_sg,all good already for now no more questions,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07018,end_chat,standard,nothing else thank you bye,"Is there anything else we can assist you with today? If not, we’ll close this ticket in a moment. Wishing you a wonderful and mindful day ahead! 🙏","{""period"": ""daytime""}"
JY07019,end_chat,standard,that’s it today you can close it,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
JY07020,end_chat,standard,can close the chat can no more questions,"Is there anything else we can assist you with today? If not, we’ll close this ticket for now. Wishing you a restful and peaceful evening ahead! ✨","{""period"": ""evening""}"
